index,est,value,num_data,se,bias,variance,true_value
25,cips,300.95066960925715,250,4.249678995624591,0.06569337509452258,5.372114072916732,298.8891946529153
25,cdr,300.8404236331333,250,3.80729453324254,0.0037648088632220556,4.050506507080822,298.8891946529153
26,cavg,300.7705032179425,250,3.5393219168447456,0.012201563311806905,3.9671447522264356,298.8891946529153
26,cips,301.1521408090095,250,5.120925305381459,0.06569337509452258,6.346637416389255,298.8891946529153
26,cdr,301.4276138190458,250,6.443571862978639,0.0037648088632220556,6.7588415126424515,298.8891946529153
27,cavg,298.9838900874783,250,0.008967225327074155,0.012201563311806905,0.04208903410202357,298.8891946529153
27,cips,299.5055788318322,250,0.3799294560190818,0.06569337509452258,0.761590223505411,298.8891946529153
27,cdr,299.24227601048506,250,0.12466644506329719,0.0037648088632220556,0.17176001284346432,298.8891946529153
28,cavg,295.58651250152917,250,10.90770939308456,0.012201563311806905,10.190277879441895,298.8891946529153
28,cips,296.7288601227056,250,4.667045282416345,0.06569337509452258,3.625320116360506,298.8891946529153
28,cdr,296.0618270081695,250,7.9940077985556055,0.0037648088632220556,7.650809142986803,298.8891946529153
29,cavg,302.7443278874752,250,14.862052256208283,0.012201563311806905,15.72593514853349,298.8891946529153
29,cips,303.3321037268123,250,19.73944103891629,0.06569337509452258,22.08263348476868,298.8891946529153
29,cdr,302.7322198053984,250,14.768842322617814,0.0037648088632220556,15.244208100418636,298.8891946529153
30,cavg,295.22662097671656,250,13.414445933584004,0.012201563311806905,12.617506689986564,298.8891946529153
30,cips,295.51902987346057,250,11.358010640677215,0.06569337509452258,9.69610909410105,298.8891946529153
30,cdr,295.48765710533524,250,11.570457687596985,0.0037648088632220556,11.156799154258069,298.8891946529153
31,cavg,298.593906145208,250,0.08719530278401123,0.012201563311806905,0.03416132340898872,298.8891946529153
31,cips,298.0428603939093,250,0.7162816779672823,0.06569337509452258,0.34813194342866244,298.8891946529153
31,cdr,298.6320245265035,250,0.06613647391865048,0.0037648088632220556,0.038342373853255264,298.8891946529153
32,cavg,301.0476481132251,250,4.6589213403232295,0.012201563311806905,5.147971406615521,298.8891946529153
32,cips,301.09678686865067,250,4.873463390975357,0.06569337509452258,6.070800276284591,298.8891946529153
32,cdr,301.374044034933,250,6.174476451313604,0.0037648088632220556,6.483172227247481,298.8891946529153
33,cavg,296.6019766003109,250,5.231366420159603,0.012201563311806905,4.738272629909404,298.8891946529153
33,cips,296.56972125465217,250,5.379956845250367,0.06569337509452258,4.256654807355628,298.8891946529153
33,cdr,296.7599057406344,250,4.5338712719624334,0.0037648088632220556,4.2763380995904985,298.8891946529153
34,cavg,299.15226206601733,250,0.06920446383618958,0.012201563311806905,0.13952324136054867,298.8891946529153
34,cips,300.2063816632139,250,1.7349816200993544,0.06569337509452258,2.4758839949896125,298.8891946529153
34,cdr,299.5563122998259,250,0.44504595481951337,0.0037648088632220556,0.5306768239335042,298.8891946529153
35,cavg,297.3140466488117,250,2.4810912348315424,0.012201563311806905,2.1453089376890677,298.8891946529153
35,cips,296.26289379160835,250,6.897456214101673,0.06569337509452258,5.616870007131569,298.8891946529153
35,cdr,297.288395735363,250,2.5625571744366495,0.0037648088632220556,2.3698782207332547,298.8891946529153
36,cavg,296.0549685037765,250,8.032837864462314,0.012201563311806905,7.418898294237226,298.8891946529153
36,cips,295.7700186455302,250,9.729258965047075,0.06569337509452258,8.196017871712595,298.8891946529153
36,cdr,295.7573012687702,250,9.808756169651765,0.0037648088632220556,9.428187310124153,298.8891946529153
37,cavg,296.7341275569085,250,4.6443141882911965,0.012201563311806905,4.180415368875335,298.8891946529153
37,cips,297.0822822401591,250,3.264932467372501,0.06569337509452258,2.404376560173349,298.8891946529153
37,cdr,296.9881809669461,250,3.6138530342421653,0.0037648088632220556,3.384332902025198,298.8891946529153
38,cavg,299.9215139594516,250,1.0656831506475757,0.012201563311806905,1.3059461129987837,298.8891946529153
38,cips,300.01524168065754,250,1.2679819086871138,0.06569337509452258,1.9109031803370653,298.8891946529153
38,cdr,299.5721755981578,250,0.4664629715643266,0.0037648088632220556,0.5540405224113372,298.8891946529153
39,cavg,298.7837276128237,250,0.011123296545679465,0.012201563311806905,2.4936506701626325e-05,298.8891946529153
39,cips,299.86663783375224,250,0.9553951717646127,0.06569337509452258,1.5221399748871514,298.8891946529153
39,cdr,299.6322137497666,250,0.5520773782857198,0.0037648088632220556,0.6470225755436942,298.8891946529153
40,cavg,300.0383737844515,250,1.320612676358264,0.012201563311806905,1.586692471749626,298.8891946529153
40,cips,299.6185082220518,250,0.5318982821265906,0.06569337509452258,0.971448278721251,298.8891946529153
40,cdr,299.3694930557356,250,0.23068655575169972,0.0037648088632220556,0.2933917001999918,298.8891946529153
41,cavg,298.4620665419667,250,0.18243842316253267,0.012201563311806905,0.10027825756428067,298.8891946529153
41,cips,299.38268498357286,250,0.2435327064524987,0.06569337509452258,0.5621963203718147,298.8891946529153
41,cdr,298.8502434382482,250,0.00151719712404424,0.0037648088632220556,0.0005020657450219357,298.8891946529153
42,cavg,298.5545077254779,250,0.11201533939749891,0.012201563311806905,0.050277407023924754,298.8891946529153
42,cips,297.05558548450205,250,3.362122582489171,0.06569337509452258,2.4878815344982828,298.8891946529153
42,cdr,298.6645009271825,250,0.050487270383702064,0.0037648088632220556,0.026678546791291967,298.8891946529153
43,cavg,296.37196251183855,250,6.336457652069893,0.012201563311806905,5.792548833481438,298.8891946529153
43,cips,295.6605203978318,250,10.42433744543893,0.06569337509452258,8.834965975984941,298.8891946529153
43,cdr,296.06040488613934,250,8.002051544616442,0.0037648088632220556,7.658678371811674,298.8891946529153
44,cavg,300.2454363715516,250,1.8393915993695003,0.012201563311806905,2.1512159458932167,298.8891946529153
44,cips,299.4817749240509,250,0.35115137773914445,0.06569337509452258,0.7206099198477669,298.8891946529153
44,cdr,300.3322020776907,250,2.0822704279568556,0.0037648088632220556,2.263115446474315,298.8891946529153
45,cavg,300.68791745484515,250,3.235403718182339,0.012201563311806905,3.644981593353106,298.8891946529153
45,cips,300.3629291500716,250,2.17189336810845,0.06569337509452258,2.9930442355781675,298.8891946529153
45,cdr,300.76941740136164,250,3.5352375837750665,0.0037648088632220556,3.769735951437108,298.8891946529153
46,cavg,299.90460791270925,250,1.0310640881653659,0.012201563311806905,1.267592143450637,298.8891946529153
46,cips,300.57312134034566,250,2.8356090886401772,0.06569337509452258,3.764507494956081,298.8891946529153
46,cdr,300.16874701543077,250,1.6372542484188954,0.0037648088632220556,1.7980407029975465,298.8891946529153
47,cavg,301.0455363725036,250,4.649809611636956,0.012201563311806905,5.138393149268683,298.8891946529153
47,cips,300.5124412178254,250,2.6349294104925,0.06569337509452258,3.532722313554857,298.8891946529153
47,cdr,300.6927338870766,250,3.2527537691590993,0.0037648088632220556,3.477841836809184,298.8891946529153
48,cavg,295.858229429388,250,9.18675018623183,0.012201563311806905,8.529346749481476,298.8891946529153
48,cips,295.960279959209,250,8.578541283008692,0.06569337509452258,7.142830874614526,298.8891946529153
48,cdr,296.4625780069802,250,5.888468346329307,0.0037648088632220556,5.594448281022848,298.8891946529153
49,cavg,297.5562050843891,250,1.776861189799707,0.012201563311806905,1.4945768668375965,298.8891946529153
49,cips,297.4062909686669,250,2.199003336757517,0.06569337509452258,1.5045389623402203,298.8891946529153
49,cdr,297.7042235007625,250,1.4041566314343294,0.0037648088632220556,1.262506429636671,298.8891946529153
50,cavg,301.56194627531283,250,7.143601235028614,0.012201563311806905,7.7462707576523675,298.8891946529153
50,cips,302.06360670857663,250,10.076891899127935,0.06569337509452258,11.769834535173425,298.8891946529153
50,cdr,301.98918123705687,250,9.609916821857665,0.0037648088632220556,9.994099821798844,298.8891946529153
51,cavg,301.2388297970397,250,5.520785310504585,0.012201563311806905,6.052071496963775,298.8891946529153
51,cips,300.9749331241107,250,4.3503049702244585,0.06569337509452258,5.485177874087693,298.8891946529153
51,cdr,300.94103287713097,250,4.210040098352463,0.0037648088632220556,4.465598443882516,298.8891946529153
52,cavg,297.599916904071,250,1.6622371136650596,0.012201563311806905,1.3896096659430928,298.8891946529153
52,cips,297.2239109650429,250,2.773169761094006,0.06569337509452258,1.985214774586783,298.8891946529153
52,cdr,296.99477056029946,250,3.5888426426833866,0.0037648088632220556,3.3601311595090446,298.8891946529153
53,cavg,300.7992438758988,250,3.6482880342198825,0.012201563311806905,4.0824602952311455,298.8891946529153
53,cips,299.8836106397158,250,0.9888631548044211,0.06569337509452258,1.5643084622963395,298.8891946529153
53,cdr,300.70497633466624,250,3.297063115782251,0.0037648088632220556,3.5236535285683575,298.8891946529153
54,cavg,297.8161059104809,250,1.1515194491393972,0.012201563311806905,0.9266527736383985,298.8891946529153
54,cips,297.299857941874,250,2.525991181063616,0.06569337509452258,1.7769677068342322,298.8891946529153
54,cdr,297.61738720795785,250,1.617494177049223,0.0037648088632220556,1.465187766093223,298.8891946529153
55,cavg,299.6034853979394,250,0.5102112684270449,0.012201563311806905,0.6802149241725062,298.8891946529153
55,cips,299.73054700725083,250,0.7078737841459338,0.06569337509452258,1.204856472910424,298.8891946529153
55,cdr,299.7218929704012,250,0.6933864879438361,0.0037648088632220556,0.7993367673094611,298.8891946529153
56,cavg,299.0768038829938,250,0.035197223210634364,0.012201563311806905,0.08884567530335484,298.8891946529153
56,cips,298.7354373538407,250,0.02364130701871118,0.06569337509452258,0.010516479908287146,298.8891946529153
56,cdr,298.59548827013066,250,0.08626343928844257,0.0037648088632220556,0.05398575318779475,298.8891946529153
57,cavg,299.7123048237914,250,0.6775103533996455,0.012201563311806905,0.8715545461624197,298.8891946529153
57,cips,298.765112931508,250,0.015396273587404212,0.06569337509452258,0.017483574260210254,298.8891946529153
57,cdr,299.09415379214414,250,0.04200824875342434,0.0037648088632220556,0.0709248390434423,298.8891946529153
58,cavg,297.7803264830338,250,1.2295886181764184,0.012201563311806905,0.9968175024225243,298.8891946529153
58,cips,299.10347840248056,250,0.045917525327744624,0.06569337509452258,0.22145583138893074,298.8891946529153
58,cdr,298.2253521711843,250,0.44068684055080465,0.0037648088632220556,0.36298750458426754,298.8891946529153
59,cavg,301.0099756952881,250,4.49771222968791,0.012201563311806905,4.97843965366837,298.8891946529153
59,cips,300.3419577304345,250,2.110520559403039,0.06569337509452258,2.9209211756428735,298.8891946529153
59,cdr,300.720288030827,250,3.3529029586321295,0.0037648088632220556,3.581372362696978,298.8891946529153
60,cavg,294.61788687055036,250,18.244070171691327,0.012201563311806905,17.312648553293528,298.8891946529153
60,cips,293.70563466875814,250,26.869294109355486,0.06569337509452258,24.27782010812541,298.8891946529153
60,cdr,293.88680461379585,250,25.023906103481607,0.0037648088632220556,24.41379723318657,298.8891946529153
61,cavg,299.5374312038854,250,0.42021062601357023,0.012201563311806905,0.575621498486459,298.8891946529153
61,cips,298.0503213607798,250,0.7037084002583044,0.06569337509452258,0.3393832646101604,298.8891946529153
61,cdr,299.0575675264025,250,0.02834942452634162,0.0037648088632220556,0.05277629182758148,298.8891946529153
62,cavg,299.0381359858254,250,0.022183520649040986,0.012201563311806905,0.0672894077908888,298.8891946529153
62,cips,299.26483478210577,250,0.14110550665822405,0.06569337509452258,0.3993574128730412,298.8891946529153
62,cdr,299.7038983238726,250,0.6637420714712544,0.0037648088632220556,0.7674841184153186,298.8891946529153
63,cavg,294.7438346439765,250,17.184009603708926,0.012201563311806905,16.28041254039946,298.8891946529153
63,cips,294.8365718627504,250,16.423751479363855,0.06569337509452258,14.412012144219059,298.8891946529153
63,cdr,294.7468652316845,250,17.15889303399416,0.0037648088632220556,16.654327428353348,298.8891946529153
64,cavg,298.9015220629728,250,0.00015196503872526873,0.012201563311806905,0.015076916711517478,298.8891946529153
64,cips,298.23041854695765,250,0.4339859577807334,0.06569337509452258,0.16198122917761684,298.8891946529153
64,cdr,298.59922614874273,250,0.08408173341208208,0.0037648088632220556,0.05226274510946582,298.8891946529153
65,cavg,297.4250042981623,250,2.1438533949516763,0.012201563311806905,1.8325840140985703,298.8891946529153
65,cips,296.7123735943793,250,4.73854992088582,0.06569337509452258,3.6883735233690897,298.8891946529153
65,cdr,297.48498546977333,250,1.9718034300202456,0.0037648088632220556,1.803249197220953,298.8891946529153
66,cavg,299.11483263550247,250,0.050912499186003095,0.012201563311806905,0.11296231551355106,298.8891946529153
66,cips,300.07099690201903,250,1.396656555986624,0.06569337509452258,2.068158755746662,298.8891946529153
66,cdr,299.5212691082882,250,0.39951811713494995,0.0037648088632220556,0.48084862327235234,298.8891946529153
67,cavg,297.6013622797932,250,1.6585122212613368,0.012201563311806905,1.3862040879290702,298.8891946529153
67,cips,296.36740558313113,250,6.359420112482943,0.06569337509452258,5.132408152502232,298.8891946529153
67,cdr,296.79970567636036,250,4.365964183144638,0.0037648088632220556,4.113315102733406,298.8891946529153
68,cavg,294.90596725059277,250,15.866100538613177,0.012201563311806905,14.99832203343847,298.8891946529153
68,cips,294.68344876788615,250,17.68829844943971,0.06569337509452258,15.598066014286667,298.8891946529153
68,cdr,294.82090471621876,250,16.550983009026375,0.0037648088632220556,16.055503238440124,298.8891946529153
69,cavg,297.6536946004556,250,1.5264603796279537,0.012201563311806905,1.2657135744522734,298.8891946529153
69,cips,297.6288847296339,250,1.588381102721562,0.06569337509452258,1.0080214905955658,298.8891946529153
69,cdr,297.63512273322755,250,1.5726963797493443,0.0037648088632220556,1.4225664028706502,298.8891946529153
70,cavg,295.81949526263014,250,9.42305434671712,0.012201563311806905,8.757093704647158,298.8891946529153
70,cips,294.89413937780347,250,15.960466651198924,0.06569337509452258,13.978237251967393,298.8891946529153
70,cdr,295.59842799400957,250,10.829145203365638,0.0037648088632220556,10.42908003888488,298.8891946529153
71,cavg,301.83328105289576,250,8.667644730549842,0.012201563311806905,9.330257904902084,298.8891946529153
71,cips,302.77503389644716,250,15.099746626572163,0.06569337509452258,17.157377067913163,298.8891946529153
71,cdr,302.2680992220392,250,11.416996087246394,0.0037648088632220556,11.83540680799414,298.8891946529153
72,cavg,300.99660130598386,250,4.441162801397594,0.012201563311806905,4.918935536923894,298.8891946529153
72,cips,300.25289752828576,250,1.8596855322936328,0.06569337509452258,2.624432608417833,298.8891946529153
72,cdr,300.53736188339917,250,2.7164552196408502,0.0037648088632220556,2.9224766445881913,298.8891946529153
73,cavg,296.76724224988953,250,4.502682000706852,0.012201563311806905,4.04609892474575,298.8891946529153
73,cips,295.26412324522806,250,13.141142710831577,0.06569337509452258,11.348572361614279,298.8891946529153
73,cdr,295.73405074080904,250,9.95493310610125,0.0037648088632220556,9.571511033003665,298.8891946529153
74,cavg,303.09708545841903,250,17.706345031042773,0.012201563311806905,18.64815961043593,298.8891946529153
74,cips,303.6142541846479,250,22.326187578417073,0.06569337509452258,24.81401440567283,298.8891946529153
74,cdr,303.16941929493584,250,18.320322986159756,0.0037648088632220556,18.849340170002417,298.8891946529153
75,cavg,299.5662908000249,250,0.4584591924306383,0.012201563311806905,0.620245766519893,298.8891946529153
75,cips,300.0457002366432,250,1.337505165193792,0.06569337509452258,1.9960399305705288,298.8891946529153
75,cdr,300.1756969282762,250,1.6550881045087065,0.0037648088632220556,1.8167274251243677,298.8891946529153
76,cavg,300.2291222542247,250,1.7954059767507575,0.012201563311806905,2.1036261860679866,298.8891946529153
76,cips,300.33873033433525,250,2.101153691709585,0.06569337509452258,2.9098998983059294,298.8891946529153
76,cdr,300.24884896999936,250,1.8486598619652956,0.0037648088632220556,2.019276114135548,298.8891946529153
77,cavg,298.59134218975606,250,0.08871608981002937,0.012201563311806905,0.03511567787510008,298.8891946529153
77,cips,296.7063508624711,250,4.764807013480907,0.06569337509452258,3.711543276994091,298.8891946529153
77,cdr,297.88735105769035,250,1.0036905892932628,0.0037648088632220556,0.8845130827967383,298.8891946529153
78,cavg,299.30634383462336,250,0.1740134397996999,0.012201563311806905,0.2783721732681764,298.8891946529153
78,cips,298.7989616832412,250,0.00814198881620793,0.06569337509452258,0.027580646299721123,298.8891946529153
78,cdr,299.63254667786777,250,0.5525722330009193,0.0037648088632220556,0.6475582858892535,298.8891946529153
79,cavg,300.5636121244356,250,2.8036738689324827,0.012201563311806905,3.185790039781966,298.8891946529153
79,cips,299.5951768300298,250,0.4984108344033187,0.06569337509452258,0.9260008239922639,298.8891946529153
79,cdr,300.6947547986121,250,3.2600474397286567,0.0037648088632220556,3.4853835057135085,298.8891946529153
80,cavg,297.48651351031424,250,1.967514387808638,0.012201563311806905,1.669833706583988,298.8891946529153
80,cips,298.28379327825166,250,0.36651082444462846,0.06569337509452258,0.12186675051668007,298.8891946529153
80,cdr,297.560256084809,250,1.7660777178004483,0.0037648088632220556,1.606760399560617,298.8891946529153
81,cavg,297.984845133479,250,0.8178480533047086,0.012201563311806905,0.6302594787033999,298.8891946529153
81,cips,298.11618805009067,250,0.597539208010486,0.06569337509452258,0.26697828432445625,298.8891946529153
81,cdr,299.39595005309116,250,0.25680103560738393,0.0037648088632220556,0.32275287896942356,298.8891946529153
82,cavg,297.70157116249356,250,1.410449555001523,0.012201563311806905,1.1602797056673562,298.8891946529153
82,cips,297.48978714845794,250,1.9583413635316094,0.06569337509452258,1.3066783313707127,298.8891946529153
82,cdr,297.49569637056186,250,1.9418374629220108,0.0037648088632220556,1.7745976298441977,298.8891946529153
83,cavg,296.6671701553442,250,4.937392867806155,0.012201563311806905,4.4587017272740335,298.8891946529153
83,cips,296.5011463568564,250,5.702774664309873,0.06569337509452258,4.544320147845458,298.8891946529153
83,cdr,296.30969675893465,250,6.653809385050652,0.0037648088632220556,6.341028332800329,298.8891946529153
84,cavg,298.8380345417357,250,0.002617356975911766,0.012201563311806905,0.003516558260038462,298.8891946529153
84,cips,298.76536125129553,250,0.015334711356724953,0.06569337509452258,0.017549304322931066,298.8891946529153
84,cdr,299.9114910899176,250,1.0450900051075902,0.0037648088632220556,1.1743070218285274,298.8891946529153
85,cavg,296.2056248940765,250,7.201546650554212,0.012201563311806905,6.620890296993289,298.8891946529153
85,cips,296.7300869542464,250,4.661746054451272,0.06569337509452258,3.6206497798824486,298.8891946529153
85,cdr,296.7798216119269,250,4.4494546260487775,0.0037648088632220556,4.194365451263667,298.8891946529153
86,cavg,300.0381718321765,250,1.3201485584629788,0.012201563311806905,1.5861837382803752,298.8891946529153
86,cips,300.17945015512777,250,1.6647592609895279,0.06569337509452258,2.391856157617661,298.8891946529153
86,cdr,300.5971266133365,250,2.917031581428224,0.0037648088632220556,3.130387099551753,298.8891946529153
87,cavg,293.8552918730215,250,25.340177197422747,0.012201563311806905,24.240282044784436,298.8891946529153
87,cips,293.7416692830963,250,26.49701743293016,0.06569337509452258,23.924015293110102,298.8891946529153
87,cdr,293.55224211598784,250,28.483062381416556,0.0037648088632220556,27.831897314017397,298.8891946529153
88,cavg,300.45507493151433,250,2.451981046905359,0.012201563311806905,2.810119032024216,298.8891946529153
88,cips,300.40134084730624,250,2.2865861132109924,0.06569337509452258,3.127427368960803,298.8891946529153
88,cdr,300.4882535917559,250,2.556989489885978,0.0037648088632220556,2.7569845379549696,298.8891946529153
89,cavg,299.1802139428159,250,0.08469222709424319,0.012201563311806905,0.16118617163145926,298.8891946529153
89,cips,299.51996226113187,250,0.3978677755752379,0.06569337509452258,0.7869016957233459,298.8891946529153
89,cdr,299.58938360813,250,0.49026457300463205,0.0037648088632220556,0.579953823321299,298.8891946529153
90,cavg,296.5309888917538,250,5.561134411975356,0.012201563311806905,5.052357919652628,298.8891946529153
90,cips,296.8669077904766,250,4.089644153992181,0.06569337509452258,3.11868420726435,298.8891946529153
90,cdr,296.9877918435393,250,3.6153326435029793,0.0037648088632220556,3.3857647595882194,298.8891946529153
91,cavg,300.6610934748187,250,3.139625435062628,0.012201563311806905,3.543277319724544,298.8891946529153
91,cips,299.90446914900656,250,1.0307823024133445,0.06569337509452258,1.6169199816682083,298.8891946529153
91,cdr,300.2116469035781,250,1.7488799552831593,0.0037648088632220556,1.9149309158212724,298.8891946529153
92,cavg,302.76424335779313,250,15.016002465175323,0.012201563311806905,15.884285110556078,298.8891946529153
92,cips,303.290080183406,250,19.367793452482513,0.06569337509452258,21.689444025776655,298.8891946529153
92,cdr,302.89238957545126,250,16.025569587817643,0.0037648088632220556,16.52059077138718,298.8891946529153
